0x004f11,201,,004f11,20241,,
0x004f17,39,,004f17,20247,,
0x004f18,82,,004f18,20248,,
0x004f19,18,,004f19,20249,,
0x004f1a,5802,,004f1a,20250,,
0x004f1d,953,,004f1d,20253,,
0x004f1f,15,,004f1f,20255,,
0x004f20,422,,004f20,20256,,
0x004f24,11,,004f24,20260,,
0x004f26,92,,004f26,20262,,
0x004f2a,2,,004f2a,20266,,
0x004f2f,19,,004f2f,20271,,
0x004f30,2,,004f30,20272,,
0x004f34,18,,004f34,20276,,
0x004f38,68,,004f38,20280,,
0x004f3a,18,,004f3a,20282,,
0x004f3c,205,,004f3c,20284,,
0x004f3d,3,,004f3d,20285,,
0x004f43,2,,004f43,20291,,
0x004f46,141,,004f46,20294,,
0x004f47,4,,004f47,20295,,
0x004f48,115,,004f48,20296,,
0x004f4d,1614,,004f4d,20301,,
0x004f4e,362,,004f4e,20302,,
0x004f4f,347,,004f4f,20303,,
0x004f50,117,,004f50,20304,,
0x004f51,19,,004f51,20305,,
0x004f53,2286,,004f53,20307,,
0x004f54,7,,004f54,20308,,
0x004f55,866,,004f55,20309,,
0x004f59,88,,004f59,20313,,
0x004f5b,47,,004f5b,20315,,
0x004f5c,5089,,004f5c,20316,,
0x004f60,718,,004f60,20320,,
0x004f69,4,,004f69,20329,,
0x004f6c,1,,004f6c,20332,,
0x004f73,33,,004f73,20339,,
0x004f75,28,,004f75,20341,,
0x004f7c,6,,004f7c,20348,,
0x004f7f,1440,,004f7f,20351,,
0x004f83,3,,004f83,20355,,
0x004f86,255,,004f86,20358,,
0x004f88,5,,004f88,20360,,
0x004f8b,248,,004f8b,20363,,
0x004f8d,4,,004f8d,20365,,
0x004f9b,613,,004f9b,20379,,
0x004f9d,64,,004f9d,20381,,
0x004fa0,17,,004fa0,20384,,
0x004fa1,3059,,004fa1,20385,,
0x004fa3,1,,004fa3,20387,,
0x004fa6,19,,004fa6,20390,,
0x004fa7,5,,004fa7,20391,,
0x004fa8,1,,004fa8,20392,,
0x004fad,1,,004fad,20397,,
0x004fae,1,,004fae,20398,,
0x004faf,2,,004faf,20399,,
0x004fb5,33,,004fb5,20405,,
0x004fb6,1,,004fb6,20406,,
0x004fbf,1967,,004fbf,20415,,
0x004fc2,244,,004fc2,20418,,
0x004fc3,20,,004fc3,20419,,
0x004fc4,9,,004fc4,20420,,
0x004fca,39,,004fca,20426,,
0x004fce,2,,004fce,20430,,
0x004fd5,2,,004fd5,20437,,
0x004fd7,18,,004fd7,20439,,
0x004fda,1,,004fda,20442,,
0x004fdd,873,,004fdd,20445,,
0x004fde,2,,004fde,20446,,
0x004fdf,2,,004fdf,20447,,
0x004fe1,1682,,004fe1,20449,,
0x004fe3,39,,004fe3,20451,,
0x004fee,213,,004fee,20462,,
0x004fef,2,,004fef,20463,,
0x004ff1,3,,004ff1,20465,,
0x004ff3,21,,004ff3,20467,,
0x004ff5,3,,004ff5,20469,,
0x004ffa,111,,004ffa,20474,,
0x004ffe,1,,004ffe,20478,,
0x005009,67,,005009,20489,,
0x00500b,2086,,00500b,20491,,
0x00500d,91,,00500d,20493,,
0x005011,282,,005011,20497,,
0x005012,79,,005012,20498,,
0x005016,4,,005016,20502,,
0x005018,1,,005018,20504,,
0x005019,142,,005019,20505,,
0x00501f,169,,00501f,20511,,
0x005021,1,,005021,20513,,
0x005023,2,,005023,20515,,
0x005024,219,,005024,20516,,
0x005026,3,,005026,20518,,
0x00502a,1,,00502a,20522,,
0x00502b,52,,00502b,20523,,
0x005036,47,,005036,20534,,
0x00503a,2,,00503a,20538,,
0x00503c,37,,00503c,20540,,
0x00503e,2,,00503e,20542,,
0x005047,23,,005047,20551,,
0x005049,22,,005049,20553,,
0x00504f,34,,00504f,20559,,
0x005055,2,,005055,20565,,
0x00505a,72,,00505a,20570,,
0x00505c,153,,00505c,20572,,
0x005065,551,,005065,20581,,
0x005072,3,,005072,20594,,
0x005074,134,,005074,20596,,
0x005075,13,,005075,20597,,
0x005076,40,,005076,20598,,
0x005077,6,,005077,20599,,
0x00507d,18,,00507d,20605,,
0x00507f,6,,00507f,20607,,
0x00508d,18,,00508d,20621,,
0x005091,52,,005091,20625,,
0x005098,84,,005098,20632,,
0x005099,242,,005099,20633,,
0x0050a3,4,,0050a3,20643,,
0x0050a8,9,,0050a8,20648,,
0x0050ac,45,,0050ac,20652,,
0x0050ad,3,,0050ad,20653,,
0x0050b2,4,,0050b2,20658,,
0x0050b3,17,,0050b3,20659,,
0x0050b5,1,,0050b5,20661,,
0x0050b7,88,,0050b7,20663,,
0x0050bb,16,,0050bb,20667,,
0x0050be,31,,0050be,20670,,
0x0050c5,8,,0050c5,20677,,
0x0050cd,103,,0050cd,20685,,
0x0050cf,1205,,0050cf,20687,,
0x0050d1,1,,0050d1,20689,,
0x0050d5,82,,0050d5,20693,,
0x0050da,30,,0050da,20698,,
0x0050e5,1,,0050e5,20709,,
0x0050e7,24,,0050e7,20711,,
0x0050f5,1,,0050f5,20725,,
0x0050f9,29,,0050f9,20729,,
0x005100,27,,005100,20736,,
0x005104,34,,005104,20740,,
0x005118,5,,005118,20760,,
0x00511f,33,,00511f,20767,,
0x00512a,185,,00512a,20778,,
0x005132,20,,005132,20786,,
0x00513f,46,,00513f,20799,,
0x005141,8,,005141,20801,,
0x005143,687,,005143,20803,,
0x005144,52,,005144,20804,,
0x005145,276,,005145,20805,,
0x005146,19,,005146,20806,,
0x005147,1,,005147,20807,,
0x005148,738,,005148,20808,,
0x005149,987,,005149,20809,,
0x00514b,240,,00514b,20811,,
0x00514d,161,,00514d,20813,,
0x00514e,21,,00514e,20814,,
0x005150,137,,005150,20816,,
0x005151,1,,005151,20817,,
0x005152,22,,005152,20818,,
0x005154,4,,005154,20820,,
0x00515a,32,,00515a,20826,,
0x00515c,1,,00515c,20828,,
0x005165,3758,,005165,20837,,
0x005167,12,,005167,20839,,
0x005168,2019,,005168,20840,,
0x005169,22,,005169,20841,,
0x00516b,267,,00516b,20843,,
0x00516c,1522,,00516c,20844,,
0x00516d,175,,00516d,20845,,
0x00516e,1,,00516e,20846,,
0x005170,139,,005170,20848,,
0x005171,558,,005171,20849,,
0x005173,672,,005173,20851,,
0x005174,27,,005174,20852,,
0x005175,101,,005175,20853,,
0x005176,209,,005176,20854,,
0x005177,1718,,005177,20855,,
0x005178,667,,005178,20856,,
0x00517b,19,,00517b,20859,,
0x00517c,67,,00517c,20860,,
0x00517d,8,,00517d,20861,,
0x005185,4308,,005185,20869,,
0x005186,10730,,005186,20870,,
0x005188,1,,005188,20872,,
0x00518a,131,,00518a,20874,,
0x00518c,302,,00518c,20876,,
0x00518d,441,,00518d,20877,,
0x005191,1,,005191,20881,,
0x005192,27,,005192,20882,,
0x005195,1,,005195,20885,,
0x005197,6,,005197,20887,,
0x005199,1179,,005199,20889,,
0x00519b,21,,00519b,20891,,
0x00519c,6,,00519c,20892,,
0x0051a0,37,,0051a0,20896,,
0x0051a4,3,,0051a4,20900,,
0x0051a5,5,,0051a5,20901,,
0x0051a8,6,,0051a8,20904,,
0x0051ac,104,,0051ac,20908,,
0x0051af,6,,0051af,20911,,
0x0051b0,26,,0051b0,20912,,
0x0051b2,23,,0051b2,20914,,
0x0051b3,67,,0051b3,20915,,
0x0051b4,7,,0051b4,20916,,
0x0051b5,17,,0051b5,20917,,
0x0051b7,120,,0051b7,20919,,
0x0051bb,1,,0051bb,20923,,
0x0051bd,1,,0051bd,20925,,
0x0051c0,4,,0051c0,20928,,
0x0051c4,56,,0051c4,20932,,
0x0051c6,101,,0051c6,20934,,
0x0051c9,5,,0051c9,20937,,
0x0051cb,1,,0051cb,20939,,
0x0051cc,10,,0051cc,20940,,
0x0051cd,67,,0051cd,20941,,
0x0051cf,13,,0051cf,20943,,
0x0051d1,2,,0051d1,20945,,
0x0051d6,1,,0051d6,20950,,
0x0051db,4,,0051db,20955,,
0x0051dd,25,,0051dd,20957,,
0x0051e0,33,,0051e0,20960,,
0x0051e1,25,,0051e1,20961,,
0x0051e4,14,,0051e4,20964,,
0x0051e6,57,,0051e6,20966,,
0x0051e7,1,,0051e7,20967,,
0x0051ea,2,,0051ea,20970,,
0x0051ed,1,,0051ed,20973,,
0x0051ef,12,,0051ef,20975,,
0x0051f0,11,,0051f0,20976,,
0x0051f6,2,,0051f6,20982,,
0x0051f8,8,,0051f8,20984,,
0x0051f9,11,,0051f9,20985,,
0x0051fa,4379,,0051fa,20986,,
0x0051fb,113,,0051fb,20987,,
0x0051fd,4,,0051fd,20989,,
0x005200,22,,005200,20992,,
0x005203,8,,005203,20995,,
0x005206,4344,,005206,20998,,
0x005207,770,,005207,20999,,
0x005208,2,,005208,21000,,
0x00520a,318,,00520a,21002,,
0x005211,52,,005211,21009,,
0x005212,28,,005212,21010,,
0x005217,308,,005217,21015,,
0x005218,44,,005218,21016,,
0x005219,9,,005219,21017,,
0x00521a,58,,00521a,21018,,
0x00521b,362,,00521b,21019,,
0x00521d,2449,,00521d,21021,,
0x005220,1,,005220,21024,,
0x005224,166,,005224,21028,,
0x005225,1251,,005225,21029,,
0x005229,2076,,005229,21033,,
0x00522b,252,,00522b,21035,,
0x005230,773,,005230,21040,,
0x005236,449,,005236,21046,,
0x005237,81,,005237,21047,,
0x005238,592,,005238,21048,,
0x005239,5,,005239,21049,,
0x00523a,181,,00523a,21050,,
0x00523b,70,,00523b,21051,,
0x005242,9,,005242,21058,,
0x005243,2,,005243,21059,,
0x005247,89,,005247,21063,,
0x00524a,80,,00524a,21066,,
0x00524c,1,,00524c,21068,,
0x00524d,2400,,00524d,21069,,
0x00524e,1,,00524e,21070,,
0x005251,23,,005251,21073,,
0x005256,50,,005256,21078,,
0x00525b,96,,00525b,21083,,
0x005263,16,,005263,21091,,
0x005264,59,,005264,21092,,
0x005265,21,,005265,21093,,
0x005267,215,,005267,21095,,
0x005269,6,,005269,21097,,
0x00526a,8,,00526a,21098,,
0x00526f,46,,00526f,21103,,
0x005270,3,,005270,21104,,
0x005272,302,,005272,21106,,
0x005275,262,,005275,21109,,
0x00527d,1,,00527d,21117,,
0x00527f,1,,00527f,21119,,
0x005283,33,,005283,21123,,
0x005287,220,,005287,21127,,
0x005289,1,,005289,21129,,
0x00528d,2,,00528d,21133,,
0x005291,1,,005291,21137,,
0x00529b,1615,,00529b,21147,,
0x00529e,163,,00529e,21150,,
0x00529f,311,,00529f,21151,,
0x0052a0,1682,,0052a0,21152,,
0x0052a1,274,,0052a1,21153,,
0x0052a3,22,,0052a3,21155,,
0x0052a8,617,,0052a8,21160,,
0x0052a9,410,,0052a9,21161,,
0x0052aa,32,,0052aa,21162,,
0x0052ab,7,,0052ab,21163,,
0x0052b1,8,,0052b1,21169,,
0x0052b2,33,,0052b2,21170,,
0x0052b3,2,,0052b3,21171,,
0x0052b4,91,,0052b4,21172,,
0x0052b9,122,,0052b9,21177,,
0x0052bf,35,,0052bf,21183,,
0x0052c3,6,,0052c3,21187,,
0x0052c5,3,,0052c5,21189,,
0x0052c7,40,,0052c7,21191,,
0x0052c9,70,,0052c9,21193,,
0x0052d2,5,,0052d2,21202,,
0x0052d5,1648,,0052d5,21205,,
0x0052d8,23,,0052d8,21208,,
0x0052d9,285,,0052d9,21209,,
0x0052dd,215,,0052dd,21213,,
0x0052de,14,,0052de,21214,,
0x0052df,160,,0052df,21215,,
0x0052e2,639,,0052e2,21218,,
0x0052e4,122,,0052e4,21220,,
0x0052e7,87,,0052e7,21223,,
0x0052f2,5,,0052f2,21234,,
0x0052f8,2,,0052f8,21240,,
0x0052fe,2,,0052fe,21246,,
0x0052ff,11,,0052ff,21247,,
0x005302,8,,005302,21250,,
0x005305,306,,005305,21253,,
0x00530d,3,,00530d,21261,,
0x005310,3,,005310,21264,,
0x005316,962,,005316,21270,,
0x005317,873,,005317,21271,,
0x005319,1,,005319,21273,,
0x005320,27,,005320,21280,,
0x005321,3,,005321,21281,,
0x005323,1,,005323,21283,,
0x00532a,1,,00532a,21290,,
0x00532f,6,,00532f,21295,,
0x005339,208,,005339,21305,,
0x00533a,254,,00533a,21306,,
0x00533b,431,,00533b,21307,,
0x00533f,27,,00533f,21311,,
0x005340,60,,005340,21312,,
0x005341,360,,005341,21313,,
0x005343,180,,005343,21315,,
0x005347,320,,005347,21319,,
0x005348,146,,005348,21320,,
0x00534a,303,,00534a,21322,,
0x00534e,159,,00534e,21326,,
0x00534f,133,,00534f,21327,,
0x005351,2,,005351,21329,,
0x005352,84,,005352,21330,,
0x005353,37,,005353,21331,,
0x005354,154,,005354,21332,,
0x005355,253,,005355,21333,,
0x005356,44,,005356,21334,,
0x005357,791,,005357,21335,,
0x005358,876,,005358,21336,,
0x00535a,1067,,00535a,21338,,
0x00535c,3,,00535c,21340,,
0x005360,46,,005360,21344,,
0x005361,210,,005361,21345,,
0x005362,3,,005362,21346,,
0x005364,1,,005364,21348,,
0x005367,1,,005367,21351,,
0x00536b,140,,00536b,21355,,
0x00536f,6,,00536f,21359,,
0x005370,231,,005370,21360,,
0x005371,49,,005371,21361,,
0x005373,175,,005373,21363,,
0x005374,42,,005374,21364,,
0x005375,49,,005375,21365,,
0x005377,14,,005377,21367,,
0x005378,1,,005378,21368,,
0x00537b,13,,00537b,21371,,
0x00537f,3,,00537f,21375,,
0x005382,39,,005382,21378,,
0x005384,5,,005384,21380,,
0x005385,4,,005385,21381,,
0x005386,55,,005386,21382,,
0x00538b,35,,00538b,21387,,
0x00538c,11,,00538c,21388,,
0x005395,5,,005395,21397,,
0x005398,5,,005398,21400,,
0x00539a,192,,00539a,21402,,
0x00539f,895,,00539f,21407,,
0x0053a2,1,,0053a2,21410,,
0x0053a6,7,,0053a6,21414,,
0x0053a8,9,,0053a8,21416,,
0x0053b3,85,,0053b3,21427,,
0x0053bb,295,,0053bb,21435,,
0x0053bf,3,,0053bf,21439,,
0x0053c2,1737,,0053c2,21442,,
0x0053c3,29,,0053c3,21443,,
0x0053c8,108,,0053c8,21448,,
0x0053c9,3,,0053c9,21449,,
0x0053ca,229,,0053ca,21450,,
0x0053cb,557,,0053cb,21451,,
0x0053cc,104,,0053cc,21452,,
0x0053cd,430,,0053cd,21453,,
0x0053ce,523,,0053ce,21454,,
0x0053d1,380,,0053d1,21457,,
0x0053d4,6,,0053d4,21460,,
0x0053d6,2329,,0053d6,21462,,
0x0053d7,1007,,0053d7,21463,,
0x0053d8,67,,0053d8,21464,,
0x0053d9,5,,0053d9,21465,,
0x0053db,2,,0053db,21467,,
0x0053e0,2,,0053e0,21472,,
0x0053e1,5,,0053e1,21473,,
0x0053e2,25,,0053e2,21474,,
0x0053e3,1468,,0053e3,21475,,
0x0053e4,1300,,0053e4,21476,,
0x0053e5,37,,0053e5,21477,,
0x0053e6,49,,0053e6,21478,,
0x0053e9,9,,0053e9,21481,,
0x0053ea,121,,0053ea,21482,,
0x0053eb,54,,0053eb,21483,,
0x0053ec,53,,0053ec,21484,,
0x0053ed,1,,0053ed,21485,,
0x0053ee,1,,0053ee,21486,,
0x0053ef,1602,,0053ef,21487,,
0x0053f0,1841,,0053f0,21488,,
0x0053f1,4,,0053f1,21489,,
0x0053f2,346,,0053f2,21490,,
0x0053f3,165,,0053f3,21491,,
0x0053f6,13,,0053f6,21494,,
0x0053f7,802,,0053f7,21495,,
0x0053f8,443,,0053f8,21496,,
0x0053f9,16,,0053f9,21497,,
0x0053fc,1,,0053fc,21500,,
0x005403,41,,005403,21507,,
0x005404,412,,005404,21508,,
0x005408,5037,,005408,21512,,
0x005409,270,,005409,21513,,
0x00540a,9,,00540a,21514,,
0x00540c,1090,,00540c,21516,,
0x00540d,1913,,00540d,21517,,
0x00540e,223,,00540e,21518,,
0x00540f,3,,00540f,21519,,
0x005410,14,,005410,21520,,
0x005411,733,,005411,21521,,
0x005413,7,,005413,21523,,
0x005415,6,,005415,21525,,
0x005417,108,,005417,21527,,
0x00541b,62,,00541b,21531,,
0x00541f,11,,00541f,21535,,
0x005426,190,,005426,21542,,
0x005427,129,,005427,21543,,
0x005428,2,,005428,21544,,
0x00542b,381,,00542b,21547,,
0x00542c,98,,00542c,21548,,
0x00542d,1,,00542d,21549,,
0x00542f,14,,00542f,21551,,
0x005434,7,,005434,21556,,
0x005435,1,,005435,21557,,
0x005438,119,,005438,21560,,
0x005439,55,,005439,21561,,
0x00543b,19,,00543b,21563,,
0x00543c,5,,00543c,21564,,
0x00543d,1,,00543d,21565,,
0x00543e,16,,00543e,21566,,
0x005440,13,,005440,21568,,
0x005442,13,,005442,21570,,
0x005443,1,,005443,21571,,
0x005446,3,,005446,21574,,
0x005448,17,,005448,21576,,
0x005449,2,,005449,21577,,
0x00544a,968,,00544a,21578,,
0x005451,9,,005451,21585,,
0x005458,66,,005458,21592,,
0x00545b,2,,00545b,21595,,
0x00545c,7,,00545c,21596,,
0x00545f,7,,00545f,21599,,
0x005462,23,,005462,21602,,
0x005468,872,,005468,21608,,
0x00546a,14,,00546a,21610,,
0x005473,970,,005473,21619,,
0x005475,35,,005475,21621,,
0x005478,1,,005478,21624,,
0x00547b,1,,00547b,21627,,
0x00547c,192,,00547c,21628,,
0x00547d,232,,00547d,21629,,
0x005480,2,,005480,21632,,
0x00548c,1449,,00548c,21644,,
0x00548f,20,,00548f,21647,,
0x005495,4,,005495,21653,,
0x005496,7,,005496,21654,,
0x005499,1,,005499,21657,,
0x0054a3,3,,0054a3,21667,,
0x0054a5,1,,0054a5,21669,,
0x0054a8,21,,0054a8,21672,,
0x0054aa,7,,0054aa,21674,,
0x0054ac,4,,0054ac,21676,,
0x0054af,4,,0054af,21679,,
0x0054b1,3,,0054b1,21681,,
0x0054b2,30,,0054b2,21682,,
0x0054b3,17,,0054b3,21683,,
0x0054bd,4,,0054bd,21693,,
0x0054c0,27,,0054c0,21696,,
0x0054c1,18500,,0054c1,21697,,
0x0054c4,3,,0054c4,21700,,
0x0054c8,23,,0054c8,21704,,
0x0054c9,8,,0054c9,21705,,
0x0054cd,24,,0054cd,21709,,
0x0054ce,1,,0054ce,21710,,
0x0054d1,2,,0054d1,21713,,
0x0054d7,2,,0054d7,21719,,
0x0054df,1,,0054df,21727,,
0x0054e1,2150,,0054e1,21729,,
0x0054e5,13,,0054e5,21733,,
0x0054e6,47,,0054e6,21734,,
0x0054ea,48,,0054ea,21738,,
0x0054ed,12,,0054ed,21741,,
0x0054f2,104,,0054f2,21746,,
0x0054fa,1,,0054fa,21754,,
0x0054fc,3,,0054fc,21756,,
0x0054fd,1,,0054fd,21757,,
0x005504,7,,005504,21764,,
0x005506,3,,005506,21766,,
0x005507,5,,005507,21767,,
0x005509,3,,005509,21769,,
0x005510,52,,005510,21776,,
0x005524,20,,005524,21796,,
0x005527,2,,005527,21799,,
0x00552e,132,,00552e,21806,,
0x00552f,20,,00552f,21807,,
0x005531,188,,005531,21809,,
0x005538,3,,005538,21816,,
0x00553e,2,,00553e,21822,,
0x005546,10552,,005546,21830,,
0x00554a,88,,00554a,21834,,
0x00554f,1405,,00554f,21839,,
0x005553,74,,005553,21843,,
0x005556,1,,005556,21846,,
0x00555f,5,,00555f,21855,,
0x005561,5,,005561,21857,,
0x005564,3,,005564,21860,,
0x005565,10,,005565,21861,,
0x005566,10,,005566,21862,,
0x00557c,1,,00557c,21884,,
0x005580,1,,005580,21888,,
0x005582,3,,005582,21890,,
0x005584,79,,005584,21892,,
0x005586,3,,005586,21894,,
0x005587,1,,005587,21895,,
0x005589,5,,005589,21897,,
0x00558a,7,,00558a,21898,,
0x00558b,15,,00558b,21899,,
0x005594,1,,005594,21908,,
0x00559a,7,,00559a,21914,,
0x00559c,306,,00559c,21916,,
0x00559d,26,,00559d,21917,,
0x0055a7,3,,0055a7,21927,,
0x0055a9,12,,0055a9,21929,,
0x0055aa,7,,0055aa,21930,,
0x0055ab,26,,0055ab,21931,,
0x0055ae,53,,0055ae,21934,,
0x0055b0,7,,0055b0,21936,,
0x0055b1,2,,0055b1,21937,,
0x0055b5,1,,0055b5,21941,,
0x0055b6,650,,0055b6,21942,,
0x0055b7,4,,0055b7,21943,,
0x0055bb,3,,0055bb,21947,,
0x0055bd,1,,0055bd,21949,,
0x0055c5,3,,0055c5,21957,,
0x0055ce,19,,0055ce,21966,,
0x0055d3,1,,0055d3,21971,,
0x0055d4,1,,0055d4,21972,,
0x0055da,6,,0055da,21978,,
0x0055dc,33,,0055dc,21980,,
0x0055dd,4,,0055dd,21981,,
0x0055e3,12,,0055e3,21987,,
0x0055e8,3,,0055e8,21992,,
0x0055fd,2,,0055fd,22013,,
0x005606,11,,005606,22022,,
0x005608,1,,005608,22024,,
0x005609,37,,005609,22025,,
0x005614,4,,005614,22036,,
0x005617,12,,005617,22039,,
0x005618,27,,005618,22040,,
0x00561b,11,,00561b,22043,,
0x00562f,1,,00562f,22063,,
0x005631,5,,005631,22065,,
0x005632,2,,005632,22066,,
0x005634,8,,005634,22068,,
0x005636,1,,005636,22070,,
0x00563b,2,,00563b,22075,,
0x00563f,2,,00563f,22079,,
0x005641,2,,005641,22081,,
0x005642,15,,005642,22082,,
0x00564c,117,,00564c,22092,,
0x005657,1,,005657,22103,,
0x00565b,5,,00565b,22107,,
0x005668,1500,,005668,22120,,
0x00566c,21,,00566c,22124,,
0x005674,12,,005674,22132,,
0x00567a,3,,00567a,22138,,
0x005687,2,,005687,22151,,
0x00568e,2,,00568e,22158,,
0x0056a2,2,,0056a2,22178,,
0x0056b4,2,,0056b4,22196,,
0x0056bc,2,,0056bc,22204,,
0x0056c1,4,,0056c1,22209,,
0x0056c3,45,,0056c3,22211,,
0x0056c9,1,,0056c9,22217,,
0x0056ca,1,,0056ca,22218,,
0x0056da,20,,0056da,22234,,
0x0056db,185,,0056db,22235,,
0x0056de,885,,0056de,22238,,
0x0056e0,182,,0056e0,22240,,
0x0056e2,29,,0056e2,22242,,
0x0056e3,185,,0056e3,22243,,
0x0056e4,1,,0056e4,22244,,
0x0056e7,3,,0056e7,22247,,
0x0056ed,127,,0056ed,22253,,
0x0056ee,2,,0056ee,22254,,
0x0056f0,59,,0056f0,22256,,
0x0056f2,128,,0056f2,22258,,
0x0056f3,518,,0056f3,22259,,
0x0056f4,17,,0056f4,22260,,
0x0056fa,86,,0056fa,22266,,
0x0056fd,3135,,0056fd,22269,,
0x0056fe,458,,0056fe,22270,,
0x005706,16,,005706,22278,,
0x005708,216,,005708,22280,,
0x00570b,99,,00570b,22283,,
0x00570d,11,,00570d,22285,,
0x00570f,9,,00570f,22287,,
0x005712,253,,005712,22290,,
0x005713,1,,005713,22291,,
0x005716,31,,005716,22294,,
0x005718,5,,005718,22296,,
0x00571f,1778,,00571f,22303,,
0x005723,9,,005723,22307,,
0x005727,134,,005727,22311,,
0x005728,3512,,005728,22312,,
0x00572d,5,,00572d,22317,,
0x005730,2402,,005730,22320,,
0x005733,12,,005733,22323,,
0x00573a,255,,00573a,22330,,
0x00573e,4,,00573e,22334,,
0x005740,35,,005740,22336,,
0x005742,81,,005742,22338,,
0x005747,190,,005747,22343,,
0x00574a,21,,00574a,22346,,
0x00574f,6,,00574f,22351,,
0x005750,31,,005750,22352,,
0x005751,11,,005751,22353,,
0x005757,39,,005757,22359,,
0x00575a,24,,00575a,22362,,
0x00575b,27,,00575b,22363,,
0x005760,3,,005760,22368,,
0x005761,9,,005761,22369,,
0x005766,9,,005766,22374,,
0x00576a,3,,00576a,22378,,
0x005782,8,,005782,22402,,
0x005783,4,,005783,22403,,
0x00578b,1067,,00578b,22411,,
0x0057a2,3,,0057a2,22434,,
0x0057a3,10,,0057a3,22435,,
0x0057ab,5,,0057ab,22443,,
0x0057ae,1,,0057ae,22446,,
0x0057b0,4,,0057b0,22448,,
0x0057b8,3,,0057b8,22456,,
0x0057c3,7,,0057c3,22467,,
0x0057cb,91,,0057cb,22475,,
0x0057ce,529,,0057ce,22478,,
0x0057d4,6,,0057d4,22484,,
0x0057df,262,,0057df,22495,,
0x0057f7,25,,0057f7,22519,,
0x0057f9,102,,0057f9,22521,,
0x0057fa,477,,0057fa,22522,,
0x0057fc,166,,0057fc,22524,,
0x005800,40,,005800,22528,,
0x005802,240,,005802,22530,,
0x005805,13,,005805,22533,,
0x005806,5,,005806,22534,,
0x005815,6,,005815,22549,,
0x005821,13,,005821,22561,,
0x005824,6,,005824,22564,,
0x00582a,47,,00582a,22570,,
0x005831,4989,,005831,22577,,
0x005834,3729,,005834,22580,,
0x005835,7,,005835,22581,,
0x00584a,43,,00584a,22602,,
0x005851,31,,005851,22609,,
0x005854,25,,005854,22612,,
0x005857,21,,005857,22615,,
0x00585a,348,,00585a,22618,,
0x00585e,50,,00585e,22622,,
0x005869,63,,005869,22633,,
0x00586b,15,,00586b,22635,,
0x005875,4,,005875,22645,,
0x00587e,10,,00587e,22654,,
0x005883,178,,005883,22659,,
0x005885,32,,005885,22661,,
0x005893,9,,005893,22675,,
0x005897,146,,005897,22679,,
0x005899,11,,005899,22681,,
0x00589c,19,,00589c,22684,,
0x00589e,56,,00589e,22686,,
0x0058a8,28,,0058a8,22696,,
0x0058c1,66,,0058c1,22721,,
0x0058c7,17,,0058c7,22727,,
0x0058ca,35,,0058ca,22730,,
0x0058cc,1,,0058cc,22732,,
0x0058d3,4,,0058d3,22739,,
0x0058eb,347,,0058eb,22763,,
0x0058ee,15,,0058ee,22766,,
0x0058f0,335,,0058f0,22768,,
0x0058f2,1591,,0058f2,22770,,
0x0058fd,4,,0058fd,22781,,
0x005904,121,,005904,22788,,
0x005907,174,,005907,22791,,
0x005909,938,,005909,22793,,
0x00590d,123,,00590d,22797,,
0x00590f,294,,00590f,22799,,
0x005915,143,,005915,22805,,
0x005916,1293,,005916,22806,,
0x00591a,1953,,00591a,22810,,
0x00591c,413,,00591c,22812,,
0x00591f,15,,00591f,22815,,
0x005920,9,,005920,22816,,
0x005922,195,,005922,22818,,
0x005925,2,,005925,22821,,
0x005927,5506,,005927,22823,,
0x005929,1520,,005929,22825,,
0x00592a,617,,00592a,22826,,
0x00592b,320,,00592b,22827,,
0x00592d,1,,00592d,22829,,
0x00592e,154,,00592e,22830,,
0x005931,165,,005931,22833,,
0x005934,120,,005934,22836,,
0x005937,6,,005937,22839,,
0x005939,16,,005939,22841,,
0x005944,7,,005944,22852,,
0x005947,235,,005947,22855,,
0x005948,345,,005948,22856,,
0x005949,12,,005949,22857,,
0x00594b,5,,00594b,22859,,
0x00594e,1,,00594e,22862,,
0x00594f,195,,00594f,22863,,
0x005951,67,,005951,22865,,
0x005954,11,,005954,22868,,
0x005955,1,,005955,22869,,
0x005956,30,,005956,22870,,
0x005957,117,,005957,22871,,
0x005958,6,,005958,22872,,
0x005962,8,,005962,22882,,
0x005965,118,,005965,22885,,
0x005968,8,,005968,22888,,
0x00596a,25,,00596a,22890,,
0x00596e,26,,00596e,22894,,
0x005973,1367,,005973,22899,,
0x005974,31,,005974,22900,,
0x005976,24,,005976,22902,,
0x005978,1,,005978,22904,,
0x005979,72,,005979,22905,,
0x00597d,1158,,00597d,22909,,
0x005982,416,,005982,22914,,
0x005983,15,,005983,22915,,
0x005984,20,,005984,22916,,
0x005986,7,,005986,22918,,
0x005987,15,,005987,22919,,
0x005988,11,,005988,22920,,
0x00598a,20,,00598a,22922,,
0x00598d,2,,00598d,22925,,
0x005993,1,,005993,22931,,
0x005996,32,,005996,22934,,
0x005999,105,,005999,22937,,
0x00599d,3,,00599d,22941,,
0x00599e,26,,00599e,22942,,
0x0059a5,10,,0059a5,22949,,
0x0059a8,7,,0059a8,22952,,
0x0059ac,15,,0059ac,22956,,
0x0059ae,9,,0059ae,22958,,
0x0059b9,79,,0059b9,22969,,
0x0059bb,44,,0059bb,22971,,
0x0059be,4,,0059be,22974,,
0x0059c6,45,,0059c6,22982,,
0x0059c9,21,,0059c9,22985,,
